Gender,Hight,GenType,HairColor,EyeColor,Income,WeeklyWorkingHoours,PlaceOfResidence,EmptyEyes
Male,173.6441651404357,I,Dark,Green,346899.9675621004,46.30751096017292,Copenhagen,no
Female,160.65406789224673,I,Dark,Green,285057.30080416636,41.09016724564713,Aarhus,no
Female,160.8028107472483,I,Dark,Green,412323.240902342,58.06521473195781,Copenhagen,no
Female,160.00779917237284,I,Dark,Green,337969.98604516423,48.038685000269126,Copenhagen,no
Male,176.55044597650334,J,Dark,Brown,434204.1696577096,57.78822393703153,Copenhagen,yes
Male,172.51096201846175,I,Dark,Green,186495.9232821298,26.794283062221623,Aarhus,no
Female,165.2743776521,J,Dark,Green,471949.5721590321,47.26309484551683,Other,no
Female,159.02013273191875,I,Red,Brown,279094.62486597715,33.268798824686044,Copenhagen,no
Female,164.73924013389322,I,Dark,Brown,405429.62782959006,46.65671729003492,Other,yes
Male,177.78039942801826,I,Red,Brown,240975.03438996203,41.730991506009346,Other,no
Female,162.10885154212767,I,Blond,Blue,301104.24191038334,50.03579668181125,Copenhagen,yes
Female,161.53335443689505,I,Dark,Green,366951.8960081036,47.36462256792733,Other,no
Male,177.02762421132442,I,Dark,Green,397825.558697275,51.0788338097765,Copenhagen,no
Male,181.34869458107485,J,Blond,Green,127336.7980903695,18.99139580105986,Other,no
Male,178.9004970511898,J,Blond,Blue,238261.77077939082,38.0078743084979,Copenhagen,no
Female,165.67108829763492,J,Dark,Green,259177.97389772325,46.80159484332978,Copenhagen,no
Female,161.8891887167972,I,Dark,Green,245344.1963172799,42.38038261959701,Copenhagen,no
Male,182.69639176884792,J,Red,Green,328146.87084726465,39.140482379079415,Other,yes
Male,175.5963329745645,I,Blond,Green,281357.4097330143,38.74504555795023,Other,no
Male,172.02053031765976,I,Red,Brown,241285.7798628867,47.097060384725154,Copenhagen,yes
Female,168.48499328400257,J,Dark,Green,233032.4753505302,27.730623547152454,Aarhus,no
Female,163.00538138344427,I,Red,Brown,397095.70371135045,38.7036734748762,Aarhus,no
Female,159.5294844186198,I,Blond,Blue,271923.14141135896,31.573670879611583,Other,no
Female,169.5859610748542,J,Dark,Brown,144910.09583474416,17.714917413482837,Other,no
Female,172.22753947300913,J,Blond,Blue,358680.818385637,44.68892737397737,Copenhagen,no
Female,161.65136402252165,I,Red,Brown,268308.1479874751,27.102384896225,Copenhagen,no
Male,185.2137493092582,K,Red,Green,399168.4804404194,51.58003748969827,Other,no
Female,158.5605940693098,I,Blond,Blue,201458.24563517724,32.408114174803416,Other,no
Male,172.3641694235595,I,Red,Brown,248082.40383019883,35.85139232487203,Other,no
Female,161.40711320855303,I,Dark,Green,268916.98722837854,32.141341027892125,Copenhagen,no
Male,179.6628595184058,J,Red,Brown,586324.5354051071,69.72174369580796,Copenhagen,yes
Female,162.78837174625292,I,Red,Brown,211666.1814278434,29.48092464031801,Other,no
Male,191.17179308468437,K,Blond,Blue,298112.4398239687,33.17541215419433,Other,no
Male,176.49190481320485,I,Red,Brown,299713.1148300084,39.986148393416656,Other,no
Male,175.26395121445125,I,Red,Green,427828.00556151837,66.50189269084353,Copenhagen,no
Female,159.5160468593822,I,Blond,Blue,218062.32958898053,35.84800105405965,Copenhagen,no
Female,162.72208459168684,I,Red,Brown,313748.40683174157,39.75771089556247,Other,no
Female,161.4341174310165,I,Dark,Green,267689.069401027,47.0826496182041,Other,no
Male,188.2830383474308,K,Red,Brown,255734.06605328777,36.27355668541584,Copenhagen,no
Female,166.60875267364045,J,Red,Brown,137085.2337218776,22.37438075679239,Other,yes
Female,175.77133775495787,K,Red,Brown,220188.4998639474,30.801401644344708,Other,no
Female,160.71844130031732,I,Red,Brown,327640.60828891356,47.785221300194266,Copenhagen,yes
Male,174.0688341492602,I,Dark,Brown,384298.1256549626,37.567981135633,Aarhus,no
Male,173.89611214573088,I,Dark,Green,235767.10800869227,31.732769062841793,Copenhagen,no
Female,174.5687904739199,K,Blond,Brown,250648.44228006073,30.950041287721437,Copenhagen,no
Female,170.59096881525514,K,Dark,Blue,154899.9942366448,29.132535715886874,Copenhagen,no
Male,180.10280123237692,J,Blond,Blue,441644.18229742243,48.25884389854484,Other,yes
Female,162.8314301733658,I,Blond,Green,254652.80535350926,38.850909504250474,Other,no
Male,174.21644242640818,I,Red,Brown,212840.3268311476,30.018298099868932,Other,no
Male,174.2772560452245,I,Blond,Blue,239788.21598739462,32.3772300756148,Copenhagen,no
Female,160.6339182267676,I,Blond,Green,385977.56856621103,40.722722957337204,Copenhagen,no
Female,158.97057605823193,I,Dark,Green,378659.0580724232,37.24991284380297,Aarhus,no
Male,188.09936054641204,K,Blond,Blue,247312.8036960949,28.96148079290518,Aarhus,no
Female,162.90899257079755,I,Red,Brown,326136.58905395126,33.73560148594073,Copenhagen,no
Female,162.08044615357778,I,Dark,Brown,237058.05169536144,24.288213779530516,Other,no
Male,175.5809149323364,I,Dark,Green,118211.84627397123,31.083359201612254,Other,no
Female,166.88155784841177,J,Red,Brown,322641.6508449887,32.117243948203274,Aarhus,yes
Male,174.65216095341685,I,Dark,Brown,198702.10914322684,37.601026369160344,Copenhagen,no
Female,171.2443816069464,K,Red,Brown,134117.37172076252,28.993657092189657,Copenhagen,no
Male,181.15613996747902,J,Red,Brown,363962.5279171325,48.06306822895424,Other,yes
Female,169.40885168683323,J,Red,Blue,359096.4949872534,37.86049261390958,Aarhus,yes
Female,159.33850318409515,I,Red,Brown,362637.2591253468,43.55808807482448,Copenhagen,no
Male,175.9856854519264,I,Blond,Blue,349638.7196527673,56.154346467714475,Copenhagen,yes
Male,178.83822374410505,I,Red,Brown,371488.381901363,48.55197667832006,Other,yes
Female,165.84940300657792,J,Red,Green,448328.42702723364,54.62837618094399,Other,yes
Female,160.95528924879142,I,Red,Blue,303200.0555671623,50.1023998488275,Copenhagen,yes
Female,163.700618994291,J,Blond,Blue,377888.07271178596,42.03118337183857,Aarhus,no
Female,169.48149793848907,J,Dark,Green,321006.7205798786,44.603226180927365,Other,no
Female,160.31098420558325,I,Dark,Green,72910.47794875264,14.300133139397246,Aarhus,no
Male,173.04442973915428,I,Red,Brown,607674.6336692171,82.82548940950932,Copenhagen,yes
Male,176.62795775244348,I,Dark,Green,420187.0396977612,39.870220604718824,Aarhus,no
Female,161.10484618346223,I,Red,Brown,341977.76580674364,47.08345789122468,Copenhagen,yes
Female,159.8743483908675,I,Red,Brown,525707.8860798117,69.41851872729559,Other,yes
Male,183.41137710714307,J,Blond,Blue,269641.34261696314,29.822696682991605,Other,no
Female,175.3770884266735,K,Dark,Green,227618.02022626664,34.73173932938545,Other,no
Female,164.466648195487,I,Dark,Green,211663.0646820856,28.827426103879947,Other,no
Female,158.5168633346496,I,Dark,Green,437426.75534201245,50.460191306305965,Other,no
Female,159.14759349447496,I,Blond,Blue,307026.6956934583,28.466252802218023,Other,no
Female,163.8724777413357,I,Dark,Green,402123.7356550632,35.7227189948489,Other,no
Male,174.00651048040794,I,Blond,Blue,271628.9902789314,37.83155991610718,Other,no
Male,181.19767030004968,J,Red,Brown,288116.75352332584,44.16240801875273,Copenhagen,yes
Male,174.79907283854953,I,Red,Brown,331178.18201376026,50.49092727512018,Copenhagen,yes
Female,162.79160594805444,I,Dark,Blue,215571.0080010866,34.210873608857646,Copenhagen,no
Male,182.00432368318945,J,Dark,Green,246117.87427083412,20.808468328230845,Aarhus,no
Male,180.6690136274274,J,Red,Brown,406674.3552725231,40.44879233459616,Other,yes
Female,159.54155930235194,I,Dark,Green,80199.64797497654,18.01252807160742,Copenhagen,no
Male,173.7166069024211,I,Red,Brown,207575.96494517918,34.10424696166231,Other,no
Male,180.4112788847257,J,Red,Brown,426984.7530856011,52.2902146385395,Other,yes
Male,176.19735702117012,I,Blond,Blue,184691.0206316699,22.7790717243157,Other,no
Male,173.9110578875001,I,Blond,Blue,324071.4096733591,43.704448839643675,Other,no
Female,159.68655937202,I,Dark,Green,403634.76753198204,49.42868284394749,Copenhagen,no
Male,188.21857796221153,K,Red,Brown,390833.7109651688,52.17948465942978,Other,yes
Male,187.10417881970255,K,Red,Brown,256666.06837969073,39.738574656071556,Other,no
Male,187.07640097111351,K,Red,Blue,117830.9490683189,36.433363267623946,Copenhagen,no
Female,159.6355280280349,I,Red,Brown,144368.21278497454,31.670573887051876,Copenhagen,no
Male,172.76868187431862,I,Blond,Blue,341851.32814643387,50.30617947244947,Copenhagen,yes
Male,173.48637437266257,I,Red,Green,456323.8608822662,61.43398802122633,Other,no
Female,173.78517459940508,K,Dark,Green,239149.2211751892,31.253357329281144,Copenhagen,no
Female,167.16233955735444,J,Blond,Blue,351941.8476870247,54.82295626040679,Copenhagen,yes
Female,164.0867220373649,I,Blond,Blue,282374.5798353515,35.07535149104613,Aarhus,no
Female,169.05625250908128,J,Dark,Green,375832.79909338977,51.363517184406234,Copenhagen,no
Male,176.85241344530195,I,Dark,Green,444361.30634174705,64.22580561420611,Copenhagen,no
Female,160.4620870372802,I,Dark,Green,157717.7317596049,35.66926577036814,Copenhagen,no
Male,174.19612138418378,I,Blond,Brown,444620.28581009724,48.330409517547096,Other,yes
Male,173.8538371390048,I,Blond,Blue,223673.31874722248,30.812200251514106,Other,no
Female,166.20507742972018,J,Blond,Blue,385859.27316765074,39.00605883572499,Other,no
Male,176.2820581709756,I,Dark,Green,410952.02568170463,45.645915621228326,Copenhagen,no
Female,158.7086329153899,I,Blond,Blue,319317.2357960899,35.12508243411352,Other,no
Male,177.05557114476463,I,Dark,Green,413564.4643057781,51.70236963546226,Other,no
Male,171.72890503682055,I,Dark,Green,68109.47089866025,10.381433544200888,Other,no
Male,174.10811271310945,I,Blond,Blue,303313.3181787026,33.283328748378395,Other,no
Female,167.16546211542703,J,Dark,Green,298277.5963061677,37.63567882102536,Other,no
Female,165.41528652791038,J,Dark,Green,437153.75454604835,53.2458676196374,Copenhagen,no
Female,160.98074440110508,I,Dark,Green,430211.5505000702,41.641756185655524,Other,no
Female,158.53137253058733,I,Red,Brown,334602.2292203623,36.010457110069225,Copenhagen,no
Female,171.7554109613053,K,Red,Green,218465.97702520312,24.38791882079185,Copenhagen,no
Male,178.82445071134404,J,Dark,Green,418221.2496546028,45.03901436386682,Other,no
Male,175.614401812064,I,Red,Green,139777.5142690098,38.07398335279787,Copenhagen,no
Female,167.14496821317553,J,Dark,Green,333814.9513339282,39.2494449166101,Aarhus,no
Female,163.0065964388139,I,Red,Brown,199928.9351066018,22.13378197152238,Aarhus,no
Female,170.27181566484114,K,Red,Brown,231310.62290041294,35.44754799021612,Other,no
Female,161.1476199247526,I,Red,Brown,239681.59602146357,36.663854845799115,Copenhagen,no
Female,161.47709052788855,I,Dark,Green,355260.7487089483,45.83785421297202,Copenhagen,no
Male,183.94097156945526,J,Red,Brown,256371.25993204548,41.80006480131241,Other,yes
Male,184.2841606610661,J,Blond,Green,513167.54438359075,56.94262347352115,Copenhagen,no
Female,162.96512208712764,I,Red,Blue,190330.59882547017,28.410914213381997,Other,no
Male,176.91637027437133,I,Red,Brown,382999.3800148858,53.38192195246761,Aarhus,yes
Male,176.80195282615796,I,Dark,Green,433146.3639786367,44.61464360093217,Other,no
Male,179.69688594896564,J,Dark,Green,410169.4844739857,53.338168641723954,Copenhagen,no
Male,175.79413179216084,I,Dark,Green,169630.78046134664,34.040162758061435,Copenhagen,no
Male,172.2827266372905,I,Red,Brown,361411.0883951528,44.658591137701876,Copenhagen,no
Male,176.18262600474785,I,Dark,Green,373198.4107902677,59.15334138510219,Copenhagen,no
Female,164.52962663194037,J,Dark,Green,376235.2509302222,51.757787347060535,Other,no
Male,178.81031234876437,J,Red,Brown,239249.04406727545,18.81064420045836,Aarhus,yes
Male,173.13124273246697,I,Dark,Green,245831.5494216004,30.506165440776872,Other,no
Female,161.88476451377184,I,Red,Brown,369167.7774029193,46.3955290392808,Other,yes
Male,184.2402601523923,K,Red,Brown,66973.10585099377,30.325725377476132,Copenhagen,no
Male,175.11677159160172,I,Red,Brown,360669.8706133454,44.633279793900996,Copenhagen,no
Male,177.55648726460322,I,Red,Brown,422079.5696017075,64.70219927765103,Copenhagen,yes
Male,188.87050049685539,K,Red,Brown,420343.8679547807,48.76337349329105,Copenhagen,yes
Female,173.48757344363645,K,Blond,Blue,131493.4335991568,29.824000361742307,Copenhagen,no
Male,176.13176953316537,I,Blond,Blue,481035.3223158375,48.83284858879261,Other,yes
Male,175.265754439917,I,Dark,Green,430951.08892951644,54.70620665801634,Other,no
Male,177.50507301200219,I,Red,Brown,369689.4918261162,47.53379034006669,Copenhagen,yes
Male,180.06848325903533,J,Dark,Green,446711.2542671362,46.28276210742949,Aarhus,no
Male,175.48206627375578,I,Dark,Green,201575.6630608397,32.57072489969165,Other,no
Female,163.5859511281321,J,Red,Brown,236534.5938553384,42.326159045577924,Copenhagen,yes
Male,179.7499256830005,J,Red,Brown,191673.40668260405,36.05545161938558,Copenhagen,yes
Female,166.09725518967608,J,Red,Brown,303670.32364214835,43.10444768211849,Other,yes
Female,157.8363680903168,I,Red,Brown,424930.5914727316,54.4703920257504,Copenhagen,yes
Female,169.70382831366354,J,Red,Brown,394544.8321576738,53.67742466694488,Other,yes
Female,158.92077539348776,I,Red,Green,350369.2836719444,39.361422442319544,Other,no
Male,175.70738690536083,I,Red,Brown,285881.2350413924,25.00665385475397,Aarhus,no
Female,160.90967846294586,I,Red,Brown,175971.8247814458,27.66940070078358,Other,no
Female,169.14267118490497,J,Blond,Blue,517033.5530874687,67.80316546967202,Copenhagen,yes
Male,174.7184087580744,I,Red,Brown,394704.71178344253,30.75832555742688,Other,no
Female,166.36983918294266,J,Red,Green,335478.9090833547,39.737760719064596,Copenhagen,yes
Female,157.4653629317656,I,Dark,Green,367468.745260768,43.260659487149624,Copenhagen,no
Female,162.47750890568474,I,Blond,Blue,416894.56086659705,56.70323880687521,Copenhagen,yes
Male,186.79365620936434,J,Dark,Green,300542.68885325594,38.46793749292284,Other,no
Male,175.18303152467368,I,Red,Brown,334820.82116570364,50.417951673402484,Copenhagen,yes
Female,175.01112111996514,K,Dark,Green,459737.86426967697,41.26570278988019,Aarhus,no
Male,174.9981203935579,I,Blond,Blue,351316.4018380279,50.32432807627503,Copenhagen,yes
Male,178.5213645484188,J,Blond,Blue,390444.74003760284,42.07511581182925,Other,no
Male,176.0279456078627,I,Red,Brown,246172.86190237876,38.20635021306284,Other,no
Male,171.97995745098862,I,Red,Brown,486185.02864953235,60.69543555649151,Copenhagen,yes
Male,175.36669646476915,I,Red,Green,553736.1767185058,67.2153520831537,Copenhagen,no
Female,173.94441214589276,K,Red,Brown,382307.9359200379,57.12322824349042,Other,yes
Female,160.4326355745492,I,Red,Brown,47893.89896158624,15.821014046452174,Copenhagen,no
Male,181.4019573908337,J,Red,Brown,339429.9361896822,37.07318905451909,Other,yes
Male,175.28965295874227,I,Red,Brown,87841.02043223818,15.50155876979893,Other,no
Male,180.05571206600115,J,Blond,Blue,304492.730049419,32.43404962667845,Other,no
Female,161.47098977867228,I,Red,Brown,337237.2867792652,35.588481093824974,Aarhus,no
Female,164.57412362164376,I,Blond,Brown,241430.1725481268,46.01945193800418,Other,yes
Female,161.7327068958252,I,Dark,Blue,236580.59909628442,26.14108767171549,Copenhagen,yes
Female,159.2979738497664,I,Red,Brown,405880.9128863314,44.2160018299076,Other,no
Female,158.80405896908525,I,Dark,Green,217692.994547803,35.86623327652828,Other,no
Male,180.29569166716036,J,Red,Brown,328398.66119851783,41.16937680235481,Other,yes
Female,171.1088690563165,J,Red,Blue,114086.95146040246,13.064688699532251,Aarhus,yes
Female,158.71854167549697,I,Blond,Blue,325869.8057410557,43.490169994951955,Copenhagen,no
Female,165.64868579924865,J,Dark,Green,317594.81477667234,42.5874856422927,Copenhagen,no
Female,158.72434584482713,I,Red,Blue,282394.5598979246,44.66014539016081,Copenhagen,no
Female,163.4783864349285,I,Blond,Blue,398719.2659683879,45.923339150686175,Other,yes
Female,161.2855227639495,I,Red,Brown,407173.6261719706,54.248845899292306,Other,yes
Female,157.44678582716875,I,Blond,Blue,387664.59729916643,54.38846565169887,Other,yes
Male,179.75727796502414,J,Dark,Green,490527.7186005614,59.717151604178504,Other,no
Female,174.6539227658465,K,Dark,Green,375931.26410178584,41.53408068704974,Other,no
Male,175.80398766927294,I,Red,Brown,469754.46970092854,58.19191559523324,Copenhagen,yes
Male,180.40173598109862,J,Red,Green,257948.7433470599,26.544400449544522,Copenhagen,yes
Female,157.38101760023142,I,Dark,Green,269933.21636322857,39.95093833966777,Copenhagen,no
Male,174.700654125021,I,Blond,Blue,435386.48029952316,47.71356699914385,Copenhagen,yes
Male,189.5695783515438,K,Dark,Green,235093.34462823975,39.708027414212836,Other,no
Male,181.7515317440878,J,Blond,Blue,434494.02081473544,45.27893342794901,Aarhus,yes
Male,175.7096185714927,I,Red,Green,281983.6244705859,43.231093398624594,Copenhagen,no
Male,185.127586332751,J,Dark,Green,231310.19712161337,33.63666689121706,Copenhagen,no
Male,179.16557730414652,J,Dark,Green,276710.51863589446,39.00944914948552,Other,no
Male,182.34052064014577,J,Dark,Green,286909.9177027069,45.735985527103324,Copenhagen,no
Female,162.1440940268786,I,Red,Brown,434294.739342176,58.37282035035858,Copenhagen,yes
Female,161.69464501639123,I,Red,Blue,328743.4194873991,44.82587365967221,Copenhagen,no
Male,174.05328253458944,I,Red,Green,299839.1046719063,47.55662456086554,Other,no
Female,167.36547366093802,J,Blond,Blue,323694.30987145705,32.757842480189154,Aarhus,no
Male,176.41387131192326,I,Red,Brown,259459.00420269885,38.195144765696156,Other,no
Male,178.90230518491853,J,Red,Brown,315496.16704248614,46.64060839792185,Aarhus,yes
Female,160.73958526250033,I,Red,Brown,157470.73667058282,15.320208237855633,Other,no
Male,176.50220452851036,J,Red,Brown,260496.16952638686,31.045867308053914,Copenhagen,yes
Female,165.40315119334997,J,Red,Brown,83495.38467696775,18.40248815399903,Other,yes
Female,161.01081710915102,I,Red,Blue,363529.3779473191,33.257522232250174,Other,no
